"ID WHO city","iso3","country","city","pm10","Year","type_of_stations","pm10_type","pm25","pm25_type","reference","latitude","longitude","population","wbinc16_text","region","date_compiled","population_source","tempcov_PM10","tempcov_PM25","latitude_pop","longitude_pop","Region","region_abbr","tempcov_PM10_grad","tempcov_PM25_grad","conc_pm25","color_pm25","conc_pm10","color_pm10"
NA,"ESP","Spain","Burjassot",19.09415584,2013,"1 Urban-Traffic","Measured",9.80509217372801,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.50944444,-0.41777777,37641,"High income","Eur_HI",2018,"1 old database",0.843835616,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Burjassot",21.87540983,2014,"1 Urban-Traffic","Measured",11.2333015147961,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.50944444,-0.41777777,37641,"High income","Eur_HI",2018,"1 old database",0.835616438,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Burjassot",24.4260355,2015,"1 Urban-Traffic","Measured",12.543080276664,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.50944444,-0.41777777,37641,"High income","Eur_HI",2018,"1 old database",0.926027397,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Burjassot",22.25981873,2016,"1 Urban-Traffic","Measured",11.4307003801079,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.50944444,-0.41777777,37641,"High income","Eur_HI",2018,"1 old database",0.904371585,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Buron",11.18280739,2014,"1 Rural-Background","Measured",5.74251399950849,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.04138888,-5.08972222,355,"High income","Eur_HI",2018,"1 manual",0.839269406,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Buron",13.47967271,2016,"1 Rural-Background","Measured",6.92198359020181,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.04138888,-5.08972222,355,"High income","Eur_HI",2018,"1 manual",0.890482696,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Buzanada",32.29409064,2013,"1 Suburban-Background","Measured",12.26586345,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.07255,-16.653023,23822,"High income","Eur_HI",2018,"1 calculated",0.994863014,0.994863014,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","30-<50","darkred"
NA,"ESP","Spain","Buzanada",26.72454744,2014,"1 Suburban-Background","Measured",10.5265706,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.07255,-16.653023,23822,"High income","Eur_HI",2018,"1 calculated",0.990068493,0.990296804,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Buzanada",37.03527924,2015,"1 Suburban-Background","Measured",13.64502413,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.07255,-16.653023,23822,"High income","Eur_HI",2018,"1 calculated",0.993378995,0.993378995,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","30-<50","darkred"
NA,"ESP","Spain","Buzanada",25.65756448,2016,"1 Suburban-Background","Measured",10.53997211,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.07255,-16.653023,23822,"High income","Eur_HI",2018,"1 calculated",0.979735883,0.979735883,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Caceres",13.77223796,2012,"1 Urban-Background","Measured",7.0722195716779,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.47278,-6.36028,95616,"High income","Eur_HI",2018,"1 manual",0.964480874,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caceres",11.24332344,2013,"2 Urban-Background","Measured",7.04698574,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.47278,-6.36028,95616,"High income","Eur_HI",2018,"2 manual",0.923287671,0.920662101,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Caceres",12.54548022,2014,"2 Urban-Background","Measured",6.94625473,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.47278,-6.36028,95616,"High income","Eur_HI",2018,"2 manual",0.969863014,0.994863014,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Caceres",15.86749311,2015,"2 Urban-Background","Measured",6.72005278,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.47278,-6.36028,95616,"High income","Eur_HI",2018,"2 manual",0.994520548,0.994863014,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Caceres",11.0384143602619,2016,"1 Urban-Background","Converted",5.66836634,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.47278,-6.36028,95616,"High income","Eur_HI",2018,"1 manual",NA,0.971425319,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","<10","green","<20","green"
NA,"ESP","Spain","Cadaques",16.97247706,2012,"1 Rural-Background","Measured",8.71558310219512,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.31917,3.31583,2820,"High income","Eur_HI",2018,"1 old database",0.893442623,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Cadaques",16.91545189,2013,"1 Rural-Background","Measured",7.40425531,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.31917,3.31583,2820,"High income","Eur_HI",2018,"1 old database",0.939726027,0.901369863,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Cadaques",15.85798816,2014,"1 Rural-Background","Measured",6.62951807,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.31917,3.31583,2820,"High income","Eur_HI",2018,"1 old database",0.97260274,0.950684932,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Cadaques",17.39825581,2015,"1 Rural-Background","Measured",8.48623853,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.31917,3.31583,2820,"High income","Eur_HI",2018,"1 old database",1,1,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Cadaques",15.78260869,2016,"1 Rural-Background","Measured",6.17241379,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.31917,3.31583,2820,"High income","Eur_HI",2018,"1 old database",1,1,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Camargo",20.98663902,2013,"1 Urban-Industrial","Measured",10.7769063860252,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.42083,-3.84111,31007,"High income","Eur_HI",2018,"1 old database",0.99109589,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Camargo",20.85771909,2014,"1 Urban-Industrial","Measured",10.7107043602707,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.42083,-3.84111,31007,"High income","Eur_HI",2018,"1 old database",0.983447489,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Camargo",25.2363676,2015,"1 Urban-Industrial","Measured",12.9591961289912,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.42083,-3.84111,31007,"High income","Eur_HI",2018,"1 old database",0.914840183,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Camargo",23.07245569,2016,"1 Urban-Industrial","Measured",11.8479998073958,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.42083,-3.84111,31007,"High income","Eur_HI",2018,"1 old database",0.982809654,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Campisabalos",9.8372781,2012,"1 Rural-Background","Measured",5.05156757477768,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",41.27417,-3.1425,60,"High income","Eur_HI",2018,"1 old database",0.923497268,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Campisabalos",6.2028169,2013,"1 Rural-Background","Measured",4.81433224,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",41.27417,-3.1425,60,"High income","Eur_HI",2018,"1 old database",0.975342466,0.84109589,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Campisabalos",8.70487106,2014,"1 Rural-Background","Measured",4.75892857,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",41.27417,-3.1425,60,"High income","Eur_HI",2018,"1 old database",0.956164384,0.94520548,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Campisabalos",9.1,2015,"1 Rural-Background","Measured",4.81686046,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",41.27417,-3.1425,60,"High income","Eur_HI",2018,"1 old database",1,1,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Campisabalos",9.8101983,2016,"1 Rural-Background","Measured",4.1010101,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",41.27417,-3.1425,60,"High income","Eur_HI",2018,"1 old database",1,1,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Candelaria",18.4131559925,2013,"3 Suburban-Industrial, 1 Urban-Industrial","Measured",5.5976379875,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.3827045,-16.365086,26543,"High income","Eur_HI",2018,"4 old database",0.9817636985,0.97206050225,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Candelaria",16.9304090725,2014,"3 Suburban-Industrial, 1 Urban-Industrial","Measured",5.58916436,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.3827045,-16.365086,26543,"High income","Eur_HI",2018,"4 old database",0.97354452075,0.97106164375,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Candelaria",25.740660585,2015,"4 Suburban-Industrial, 2 Urban-Industrial","Measured",8.72964644,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.3813446666667,-16.3657096666667,26543,"High income","Eur_HI",2018,"6 old database",0.97768264825,0.96857876725,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","20-<30","yellow"
NA,"ESP","Spain","Candelaria",21.2520207075,2016,"4 Suburban-Industrial, 2 Urban-Industrial","Measured",7.10124893,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",28.3813446666667,-16.3657096666667,26543,"High income","Eur_HI",2018,"6 old database",0.95429189425,0.95998406225,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","20-<30","yellow"
NA,"ESP","Spain","Cangas Del Narcea",27.80942334,2013,"1 Suburban-Background","Measured",14.2804930174343,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.1788,-6.5527,13710,"High income","Eur_HI",2018,"1 old database",0.973972603,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cangas Del Narcea",19.55929431,2014,"1 Suburban-Background","Measured",10.0439467012658,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.1788,-6.5527,13710,"High income","Eur_HI",2018,"1 old database",0.977054795,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","<20","green"
NA,"ESP","Spain","Cangas Del Narcea",23.16676297,2015,"1 Suburban-Background","Measured",11.8964277966089,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.1788,-6.5527,13710,"High income","Eur_HI",2018,"1 old database",0.987785388,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cangas Del Narcea",15.21583488,2016,"1 Suburban-Background","Measured",7.81352497323211,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.1788,-6.5527,13710,"High income","Eur_HI",2018,"1 old database",0.976320583,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caravaca De La Cruz",14.34909047,2013,"1 Rural-Background","Measured",7.36844068135102,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",38.11472222,-1.86861111,26280,"High income","Eur_HI",2018,"1 old database",0.953881279,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caravaca De La Cruz",16.2511726,2014,"1 Rural-Background","Measured",8.34518407670873,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",38.11472222,-1.86861111,26280,"High income","Eur_HI",2018,"1 old database",0.973515982,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caravaca De La Cruz",16.28198713,2015,"1 Rural-Background","Measured",8.36100773026388,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",38.11472222,-1.86861111,26280,"High income","Eur_HI",2018,"1 old database",0.958219178,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caravaca De La Cruz",16.05902858,2016,"1 Rural-Background","Measured",8.2465156756274,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",38.11472222,-1.86861111,26280,"High income","Eur_HI",2018,"1 old database",0.979735883,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Cardenajimeno",19.9478723829915,2011,"1 Urban-Background","Converted",10.24348649,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"1 manual",NA,0.963926941,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","10-<15","yellow","<20","green"
NA,"ESP","Spain","Cardenajimeno",16.57363567101,2012,"1 Urban-Background","Converted",8.51077297,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"1 manual",NA,0.935223133,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","<10","green","<20","green"
NA,"ESP","Spain","Cardenajimeno",15.35954208,2013,"1 Urban-Background","Measured",7.95981658,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"1 manual",0.907420091,0.946004566,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Cardenajimeno",17.33015289,2014,"1 Urban-Background","Measured",11.40228517,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"1 manual",0.99303653,0.95913242,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","<20","green"
NA,"ESP","Spain","Cardenajimeno",16.53712201,2015,"2 Urban-Background","Measured",10.019336315,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"2 manual",0.97020548,0.896461187,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","<20","green"
NA,"ESP","Spain","Cardenajimeno",16.65822482,2016,"2 Urban-Background","Measured",8.592768945,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.33611,-3.63611,976,"High income","Eur_HI",2018,"2 manual",0.952982696,0.9253756835,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Carracedelo",14.34663545,2013,"1 Rural-Industrial","Measured",7.36717999731817,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.55861111,-6.72555555,3630,"High income","Eur_HI",2018,"1 old database",0.975456621,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Carracedelo",14.50575109,2014,"1 Rural-Industrial","Measured",7.44888790467762,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.55861111,-6.72555555,3630,"High income","Eur_HI",2018,"1 old database",0.992465753,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Carracedelo",17.03618846,2015,"1 Rural-Industrial","Measured",8.74829971741246,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.55861111,-6.72555555,3630,"High income","Eur_HI",2018,"1 old database",0.971575343,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Carracedelo",16.06798245,2016,"1 Rural-Industrial","Measured",8.25111360189328,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",42.55861111,-6.72555555,3630,"High income","Eur_HI",2018,"1 old database",0.830601093,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Carral",17.9712760645602,2013,"1 Rural-Industrial","Converted",9.22847911,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.235,-8.31722222,6129,"High income","Eur_HI",2018,"1 manual",NA,0.989269406,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","<10","green","<20","green"
NA,"ESP","Spain","Carral",20.7515845842033,2014,"1 Rural-Industrial","Converted",10.65620294,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.235,-8.31722222,6129,"High income","Eur_HI",2018,"1 manual",NA,0.985502283,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cartagena",22.0375538966667,2013,"2 Suburban-Industrial, 1 Urban-Background","Measured",11.3165645578137,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",37.5936111066667,-0.93842592,216451,"High income","Eur_HI",2018,"3 old database",0.93630137,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cartagena",24.8809169966667,2014,"2 Suburban-Industrial, 1 Urban-Background","Measured",12.7766677177802,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",37.5936111066667,-0.93842592,216451,"High income","Eur_HI",2018,"3 old database",0.985578386666667,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cartagena",22.5374585866667,2015,"2 Suburban-Industrial, 1 Urban-Background","Measured",11.5732719820435,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",37.5936111066667,-0.93842592,216451,"High income","Eur_HI",2018,"3 old database",0.985996956,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Cartagena",21.15347384,2016,"2 Suburban-Industrial, 1 Urban-Background","Measured",10.8625781906127,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",37.5936111066667,-0.93842592,216451,"High income","Eur_HI",2018,"3 old database",0.984251669666667,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Castello",11.45583038,2012,"1 Rural-Industrial","Measured",5.88271478161841,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",40.63722222,-0.09111111,55,"High income","Eur_HI",2018,"1 manual",0.773224044,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Castello",9.044685515,2013,"2 Rural-Industrial","Measured",7.13438412,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",40.26472222,-0.078055555,55,"High income","Eur_HI",2018,"2 manual",0.876541096,0.977739726,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Castello",10.8447975366667,2014,"2 Rural-Industrial, 1 Suburban-Industrial","Measured",8.12738547,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",40.1807407366667,-0.07111111,55,"High income","Eur_HI",2018,"3 manual",0.90608828,0.9441780825,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Castello",11.02830623,2015,"1 Rural-Industrial, 1 Suburban-Industrial","Measured",8.10157961,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",40.324999995,-0.074166665,55,"High income","Eur_HI",2018,"2 manual",0.8977739725,0.990068493,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Castello",9.29028451666667,2016,"2 Rural-Industrial, 1 Suburban-Industrial","Measured",7.01024369,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",40.1807407366667,-0.07111111,55,"High income","Eur_HI",2018,"3 manual",0.898869156,0.967156193,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Castello De La Plana",26.0277700987068,2011,"1 Urban-Background","Converted",13.36559139,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.99583333,-0.065,176298,"High income","Eur_HI",2018,"1 manual",NA,0.764383562,NA,NA,"Europe (HIC)","Eur (HIC)",NA,">75%","10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Castello De La Plana",14.71202531,2013,"1 Urban-Traffic","Measured",7.55481234339655,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.98888888,-0.02611111,176298,"High income","Eur_HI",2018,"1 manual",0.865753425,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Castello De La Plana",16.41310541,2014,"1 Urban-Traffic","Measured",8.42833863673776,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.98888888,-0.02611111,176298,"High income","Eur_HI",2018,"1 manual",0.961643836,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Castello De La Plana",18.77341389,2015,"1 Urban-Traffic","Measured",9.64038709799258,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.98888888,-0.02611111,176298,"High income","Eur_HI",2018,"1 manual",0.906849315,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Castello De La Plana",15.29337539,2016,"1 Urban-Background, 1 Urban-Traffic","Measured",12.74489795,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.992361105,-0.045555555,176298,"High income","Eur_HI",2018,"2 manual",0.866120219,0.803278689,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","<20","green"
NA,"ESP","Spain","Castillo Del Romeral",25.94576038,2013,"1 Urban-Industrial","Measured",8.20350836,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",27.801278,-15.461157,23822,"High income","Eur_HI",2018,"1 calculated",0.99760274,0.995662101,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","20-<30","yellow"
NA,"ESP","Spain","Castillo Del Romeral",24.72219039,2014,"1 Urban-Industrial","Measured",7.00492554,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",27.801278,-15.461157,23822,"High income","Eur_HI",2018,"1 calculated",0.996461187,0.996575343,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","20-<30","yellow"
NA,"ESP","Spain","Castillo Del Romeral",30.30106895,2015,"1 Urban-Industrial","Measured",7.32988843,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",27.801278,-15.461157,23822,"High income","Eur_HI",2018,"1 calculated",0.971803653,0.972031964,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","30-<50","darkred"
NA,"ESP","Spain","Castillo Del Romeral",26.49682558,2016,"1 Urban-Industrial","Measured",10.44255319,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",27.801278,-15.461157,23822,"High income","Eur_HI",2018,"1 calculated",0.986224955,0.989867942,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Castro Urdiales",21.54513808,2013,"1 Urban-Background","Measured",11.0637027654058,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.3825,-3.22056,32487,"High income","Eur_HI",2018,"1 manual",0.983789954,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Castro Urdiales",22.81399416,2014,"1 Urban-Background","Measured",11.7152765204252,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.3825,-3.22056,32487,"High income","Eur_HI",2018,"1 manual",0.978881279,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"10-<15","yellow","20-<30","yellow"
NA,"ESP","Spain","Castro Urdiales",17.57685525,2015,"1 Urban-Background","Measured",9.02593899906732,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.3825,-3.22056,32487,"High income","Eur_HI",2018,"1 manual",0.982648402,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Castro Urdiales",14.45537431,2016,"1 Urban-Background","Measured",7.42301878663676,"Converted","The European Environmental Agency (EEA) [downloaded 2018/04/14]",43.3825,-3.22056,32487,"High income","Eur_HI",2018,"1 manual",0.994535519,NA,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",NA,"<10","green","<20","green"
NA,"ESP","Spain","Caudete De Las Fuentes",12.1539759,2013,"1 Rural-Background","Measured",8.28626506,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.55861111,-1.28138888,728,"High income","Eur_HI",2018,"1 old database",0.947488585,0.947488585,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Caudete De Las Fuentes",14.28179278,2014,"1 Rural-Background","Measured",9.77648202,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.55861111,-1.28138888,728,"High income","Eur_HI",2018,"1 old database",0.939840183,0.939726027,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","<10","green","<20","green"
NA,"ESP","Spain","Caudete De Las Fuentes",16.53858862,2015,"1 Rural-Background","Measured",11.08189756,"Measured","The European Environmental Agency (EEA) [downloaded 2018/04/14]",39.55861111,-1.28138888,728,"High income","Eur_HI",2018,"1 old database",0.967351598,0.967351598,NA,NA,"Europe (HIC)","Eur (HIC)",">75%",">75%","10-<15","yellow","<20","green"
